scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
"December 06, 2020",Actualizat în 21.11.2020,120.300,Iasi,Pacurari ,Detached,N/A,4,1,4,100 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 18.11.2020,51.000,Iasi,Baza 3 ,Semi_detached,Furnished,3,Parter,4,62 mp,1977
"December 06, 2020",Actualizat ieri,66.200,Iasi,Cug ,Detached,N/A,2,4,10,49.55 mp,2019
"December 06, 2020",Actualizat în 15.09.2020,69.500,Iasi,Tatarasi ,Detached,N/A,2,1,13,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,78.000,Iasi,Copou ,Semi_detached,N/A,2,Parter,5,39 mp,2020
"December 06, 2020",Actualizat ieri,78.400,Iasi,Copou ,Semi_detached,Unfurnished,2,1,5,41 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,63.000,Iasi,Bucium ,Detached,N/A,2,3,5,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,51.500,Iasi,Tatarasi ,Detached,Furnished,3,4,4,50 mp,N/A
"December 06, 2020",Actualizat în 19.11.2020,112.000,Iasi,Bucium ,Detached,Furnished,4,Parter,1,127.83 mp,2008
"December 06, 2020",Actualizat în 30.10.2020,66.000,Iasi,Bucium ,Detached,N/A,2,2,6,58 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 09.11.2020,59.900,Iasi,Tudor Vladimirescu ,Non_detached,Furnished,2,1,3,50 mp,1961
"December 06, 2020",Actualizat în 11.09.2020,53.000,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,9,10,56 mp,N/A
"December 06, 2020",Actualizat în 20.10.2020,85.000,Iasi,Canta ,Detached,Furnished,3,Etaj 1,N/A,72 mp,N/A
"December 06, 2020",Actualizat în 02.12.2020,108.180,Iasi,Copou ,House,N/A,3,5,11,90 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.11.2020,48.750,Iasi,Nicolina ,Detached,N/A,1,1,10,39 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,31.900,Iasi,Popas Pacurari ,Detached,N/A,1,Parter,2,35 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,84.000,Iasi,Dacia ,Detached,Furnished,3,3,4,76 mp,1980
"December 06, 2020",Actualizat în 30.10.2020,63.000,Iasi,Bucium ,Detached,N/A,2,2,6,53 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,45.000,Iasi,Pacurari ,Detached,Furnished,2,9,10,39 mp,1975
"December 06, 2020",Actualizat în 03.12.2020,56.580,Iasi,Copou ,Detached,N/A,2,1,4,57 mp,2020
"December 06, 2020",Actualizat în 03.12.2020,76.500,Iasi,Copou ,Detached,Unfurnished,2,Parter,10,59.71 mp,N/A
"December 06, 2020",Actualizat în 20.10.2020,98.500,Iasi,Copou ,Semi_detached,Unfurnished,3,Etaj 1,N/A,77 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 20.11.2020,54.000,Iasi,Alexandru cel Bun ,Detached,Furnished,2,9,10,57 mp,1978
"December 06, 2020",Actualizat în 03.12.2020,68.100,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,2,1,2,45.4 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 06.10.2020,68.900,Iasi,Copou ,Detached,N/A,2,1,10,62.55 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,74.300,Iasi,Copou ,Non_detached,N/A,2,Parter,5,37.15 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 25.11.2020,52.000,Iasi,Nicolina ,Detached,Furnished,2,Mansarda,2,46 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,67.900,Iasi,Piata Unirii ,Detached,Furnished,2,Parter,3,42 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat ieri,54.500,Iasi,Copou ,Non_detached,Furnished,1,Parter,6,25 mp,2015
"December 06, 2020",Actualizat în 25.11.2020,68.000,Iasi,Frumoasa ,Detached,Furnished,2,4,5,64 mp,2017
"December 06, 2020",Actualizat în 03.12.2020,90.000,Iasi,Pacurari ,Detached,Furnished,3,6,7,75 mp,1986
"December 06, 2020",Actualizat în 04.12.2020,63.900,Iasi,Pacurari ,Detached,Furnished,3,1,4,67 mp,2020
"December 06, 2020",Actualizat în 20.11.2020,68.000,Iasi,Bucium ,Detached,Furnished,3,1,2,68 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.02.2020,59.000,Iasi,Nicolina ,Semi_detached,Unfurnished,2,7,11,45 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 30.11.2020,50.440,Iasi,Cug ,Detached,N/A,2,3,5,52 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,42.000,Iasi,Popas Pacurari ,Detached,Unfurnished,2,1,2,44.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,93.000,Iasi,Nicolina ,Semi_detached,N/A,4,2,8,95 mp,1982
"December 06, 2020",Actualizat în 04.12.2020,66.500,Iasi,Dacia ,Detached,Furnished,3,4,4,72 mp,1982
"December 06, 2020",Actualizat în 04.12.2020,59.999,Iasi,Podu Ros ,Non_detached,Furnished,2,3,4,50 mp,1964
"December 06, 2020",Actualizat în 16.11.2020,62.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,3,4,55 mp,1963
"December 06, 2020",Actualizat în 16.11.2020,62.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,3,4,55 mp,1963
"December 06, 2020",Actualizat în 29.10.2020,71.999,Iasi,Tatarasi ,Detached,N/A,3,4,4,67 mp,1967
"December 06, 2020",Actualizat în 27.11.2020,58.000,Iasi,Nicolina ,Semi_detached,N/A,2,6,11,43 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.10.2020,77.000,Iasi,Canta ,Detached,N/A,3,Etaj 1,N/A,67 mp,N/A
"December 06, 2020",Actualizat în 23.11.2020,63.300,Iasi,Pacurari ,Detached,Furnished,2,4,4,62 mp,1987
"December 06, 2020",Actualizat în 19.11.2020,55.550,Iasi,Bucium ,Detached,N/A,2,1,3,58 mp,2019
"December 06, 2020",Actualizat în 04.12.2020,50.000,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,2,4,41 mp,1978
"December 06, 2020",Actualizat în 21.11.2020,69.000,Iasi,Copou ,Semi_detached,N/A,2,2,6,49 mp,2018
"December 06, 2020",Actualizat în 03.12.2020,83.500,Iasi,Podu Ros ,Detached,Furnished,3,1,4,58.14 mp,2016
"December 06, 2020",Actualizat în 30.10.2020,64.000,Iasi,Bucium ,Detached,N/A,2,2,5,56 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,85.625,Iasi,Copou ,Detached,Furnished,3,1,10,90 mp,2019
"December 06, 2020",Actualizat în 23.11.2020,47.000,Iasi,Nicolina ,Detached,Unfurnished,1,2,10,35 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,60.000,Iasi,Alexandru cel Bun ,Detached,N/A,2,1,4,52 mp,1982
"December 06, 2020",Actualizat în 09.10.2020,51.200,Iasi,Nicolina ,House,Furnished,1,Etaj 4,N/A,36 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 12.10.2020,99.000,Iasi,Tatarasi ,Detached,N/A,4,Parter,8,90 mp,1990
"December 06, 2020",Actualizat în 01.09.2020,78.900,Iasi,Zimbru ,Detached,Furnished,3,2,10,N/A,N/A
"December 06, 2020",Actualizat în 16.11.2020,145.000,Iasi,Podu Ros ,Detached,N/A,4,6,7,100 mp,1993
"December 06, 2020",Actualizat în 16.11.2020,145.000,Iasi,Podu Ros ,Detached,N/A,4,6,7,100 mp,1993
"December 06, 2020",Actualizat în 03.12.2020,104.500,Iasi,Tatarasi ,Detached,Unfurnished,3,1,3,87.2 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,66.000,Iasi,Pacurari ,Detached,Furnished,3,Etaj 3,N/A,72 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,50.000,Iasi,Tatarasi ,Studio,Furnished,2,3,10,50 mp,Între 1941 ºi 1977
"December 06, 2020",Actualizat în 18.11.2020,28.000,Iasi,Tudor Vladimirescu ,Semi_detached,Furnished,1,1,4,16 mp,2010
"December 06, 2020",Actualizat în 27.10.2020,59.950,Iasi,Copou ,Semi_detached,N/A,2,1,10,64.5 mp,2020
"December 06, 2020",Actualizat în 01.12.2020,59.500,Iasi,Copou ,Semi_detached,N/A,2,2,10,64 mp,2021
"December 06, 2020",Actualizat în 21.11.2020,69.600,Iasi,Bucium ,House,Furnished,3,3,5,69.6 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.09.2020,53.000,Iasi,Nicolina ,Semi_detached,Furnished,2,Parter,4,53 mp,1983
"December 06, 2020",Actualizat ieri,85.000,Iasi,Podu Ros ,Detached,Furnished,3,6,10,72 mp,N/A
"December 06, 2020",Actualizat ieri,87.300,Iasi,Copou ,Non_detached,Unfurnished,2,1,5,48.3 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,51.135,Iasi,Bucium ,House,N/A,2,1,3,48 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,48.000,Iasi,Podu Ros ,Semi_detached,N/A,2,Parter,4,45 mp,1962
"December 06, 2020",Actualizat în 29.07.2020,107.000,Iasi,Pacurari ,Detached,N/A,4,Parter,4,107 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 29.10.2020,106.278,Iasi,Tatarasi ,Detached,Furnished,3,11,12,85 mp,2019
"December 06, 2020",Actualizat în 30.11.2020,46.000,Iasi,Popas Pacurari ,Detached,Unfurnished,2,Parter,3,52 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 05.11.2020,56.900,Iasi,Nicolina ,Detached,N/A,2,1,4,54 mp,1986
"December 06, 2020",Actualizat în 01.10.2020,76.000,Iasi,Dacia ,Detached,Furnished,3,7,8,75 mp,N/A
"December 06, 2020",Actualizat ieri,69.500,Iasi,Podul de Fier ,Detached,Furnished,2,Parter,4,60 mp,1980
"December 06, 2020",Actualizat în 05.11.2020,103.000,Iasi,Canta ,Detached,N/A,3,Etaj 3,N/A,95 mp,N/A
"December 06, 2020",Actualizat în 02.12.2020,49.000,Iasi,Cug ,Detached,Unfurnished,2,Parter,3,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.11.2020,115.000,Iasi,Pacurari ,Detached,Furnished,4,2,4,100 mp,1985
"December 06, 2020",Actualizat în 03.12.2020,86.000,Iasi,Copou ,Detached,Unfurnished,3,1,3,86 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 04.11.2020,52.000,Iasi,Nicolina ,Detached,Furnished,2,Etaj 4,N/A,48 mp,1988
"December 06, 2020",Actualizat în 04.12.2020,88.000,Iasi,Cug ,Semi_detached,N/A,3,2,9,85 mp,1992
"December 06, 2020",Actualizat în 03.12.2020,40.000,Iasi,Nicolina ,Detached,Unfurnished,2,3,10,49 mp,2020
"December 06, 2020",Actualizat în 03.12.2020,49.900,Iasi,Galata ,Detached,Unfurnished,2,2,3,60.2 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 10.09.2020,62.276,Iasi,Pacurari ,Detached,N/A,2,1,4,65.9 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 29.07.2020,96.500,Iasi,Pacurari ,Detached,Unfurnished,3,3,10,74 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,77.000,Iasi,Central ,Semi_detached,Furnished,3,3,4,110 mp,2017
"December 06, 2020",Actualizat în 10.11.2020,77.500,Iasi,Canta ,Semi_detached,Furnished,3,Parter,N/A,68 mp,N/A
"December 06, 2020",Actualizat în 02.11.2020,97.200,Iasi,Pacurari ,Detached,N/A,3,1,10,84 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 24.11.2020,54.000,Iasi,Tatarasi ,Detached,Furnished,1,1,12,41.3 mp,2020
"December 06, 2020",Actualizat în 21.11.2020,55.000,Iasi,Tatarasi ,Detached,N/A,3,1,4,60 mp,1966
"December 06, 2020",Actualizat în 21.11.2020,55.000,Iasi,Tatarasi ,Detached,N/A,3,1,4,59 mp,1966
"December 06, 2020",Actualizat în 02.12.2020,45.000,Iasi,Nicolina ,House,Furnished,2,5,6,55 mp,2011
"December 06, 2020",Actualizat în 21.11.2020,120.900,Iasi,Podul de Fier ,Detached,N/A,3,1,5,94 mp,2018
"December 06, 2020",Actualizat în 29.10.2020,109.000,Iasi,Tatarasi ,Semi_detached,N/A,3,4,5,108 mp,2007
"December 06, 2020",Actualizat în 03.12.2020,65.377,Iasi,Tatarasi ,Detached,Unfurnished,2,2,4,56.85 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 13.11.2020,65.000,Iasi,Pacurari ,Detached,Unfurnished,3,2,2,70 mp,2019
"December 06, 2020",Actualizat în 21.11.2020,79.400,Iasi,Pacurari ,Detached,N/A,3,1,4,67 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,70.500,Iasi,Bucium ,Non_detached,Furnished,3,Parter,2,66 mp,2018
"December 06, 2020",Actualizat în 21.11.2020,78.000,Iasi,Tatarasi ,Semi_detached,Furnished,3,Parter,4,70 mp,1974
"December 06, 2020",Actualizat în 09.10.2020,53.000,Iasi,Tudor Vladimirescu ,Semi_detached,N/A,2,3,3,50 mp,1970
"December 06, 2020",Actualizat în 12.11.2020,119.000,Iasi,Tudor Vladimirescu ,Detached,Furnished,3,Etaj 1,N/A,83 mp,2017
"December 06, 2020",Actualizat în 03.12.2020,74.450,Iasi,Tatarasi ,Detached,Unfurnished,2,1,3,64.75 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,74.200,Iasi,Oancea ,Detached,N/A,2,1,7,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 12.11.2020,66.000,Iasi,Nicolina ,Semi_detached,N/A,2,5,11,46 mp,2019
"December 06, 2020",Actualizat ieri,48.500,Iasi,Pacurari ,Detached,Unfurnished,2,2,3,53 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,88.000,Iasi,Central ,Detached,Furnished,3,4,4,77 mp,1985
"December 06, 2020",Actualizat în 03.12.2020,54.900,Iasi,Copou ,Detached,Unfurnished,1,Parter,10,41.47 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.11.2020,75.000,Iasi,Granit ,Detached,N/A,3,1,2,68 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 04.12.2020,54.999,Iasi,Bucium ,Detached,Furnished,2,Parter,2,49 mp,2010
"December 06, 2020",Actualizat în 21.09.2020,67.000,Iasi,Frumoasa ,Detached,Furnished,3,2,2,72 mp,2014
"December 06, 2020",Actualizat în 03.12.2020,51.500,Iasi,Galata ,Detached,N/A,2,3,3,60 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 06.10.2020,51.200,Iasi,Nicolina ,Semi_detached,Furnished,1,4,10,36 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 19.11.2020,75.500,Iasi,Canta ,Semi_detached,Furnished,3,Etaj 4,N/A,66 mp,N/A
"December 06, 2020",Actualizat în 02.11.2020,63.000,Iasi,Tatarasi ,Semi_detached,Furnished,2,1,5,90 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,73.920,Iasi,Tatarasi ,Detached,N/A,2,2,7,52.8 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,49.750,Iasi,Nicolina ,Detached,Furnished,1,4,10,47 mp,Dupã 2010
"December 06, 2020",Actualizat în 09.10.2020,64.000,Iasi,Tatarasi ,Semi_detached,N/A,2,2,5,47 mp,2015
"December 06, 2020",Actualizat în 16.10.2020,76.000,Iasi,Pacurari ,Semi_detached,Furnished,3,Etaj 4,N/A,70 mp,N/A
"December 06, 2020",Actualizat în 01.09.2020,75.000,Iasi,Podu Ros ,Detached,Furnished,3,1,4,63 mp,1977
"December 06, 2020",Actualizat ieri,82.000,Iasi,Bucium ,Non_detached,Furnished,3,1,2,68 mp,2018
"December 06, 2020",Actualizat în 25.11.2020,71.000,Iasi,Dacia ,Semi_detached,N/A,3,2,10,72 mp,1979
"December 06, 2020",Actualizat în 21.11.2020,52.000,Iasi,Tatarasi ,Detached,N/A,3,4,4,45 mp,1977
"December 06, 2020",Actualizat în 17.11.2020,61.900,Iasi,Central ,Detached,Furnished,2,2,3,54 mp,2014
"December 06, 2020",Actualizat în 29.10.2020,92.680,Iasi,Copou ,Semi_detached,N/A,2,1,5,54 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,67.200,Iasi,Oancea ,Detached,N/A,2,1,6,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,139.000,Iasi,Tudor Vladimirescu ,Detached,N/A,3,1,11,82 mp,2019
"December 06, 2020",Actualizat în 16.11.2020,68.000,Iasi,Pacurari ,Semi_detached,N/A,2,Etaj 3,N/A,50 mp,N/A
"December 06, 2020",Actualizat în 03.12.2020,113.000,Iasi,Moara de Vânt ,Detached,Furnished,2,2,3,81 mp,2017
"December 06, 2020",Actualizat în 21.11.2020,141.700,Iasi,Podul de Fier ,Detached,N/A,4,1,5,110 mp,2019
"December 06, 2020",Actualizat în 02.12.2020,43.000,Iasi,Nicolina ,Detached,Furnished,1,3,4,35 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat ieri,72.940,Iasi,Tatarasi ,Detached,N/A,2,7,7,52.1 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,77.160,Iasi,Tatarasi ,Detached,Unfurnished,2,1,3,64.3 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,70.939,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,2,11,64.49 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 27.11.2020,66.000,Iasi,Nicolina ,Detached,N/A,2,10,11,50 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 25.11.2020,69.900,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,1,13,48 mp,2019
"December 06, 2020",Actualizat în 22.10.2020,63.000,Iasi,Nicolina ,Detached,Furnished,2,6,10,43.77 mp,2019
"December 06, 2020",Actualizat în 21.09.2020,48.000,Iasi,Visani ,Detached,Furnished,2,Parter,2,50 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 13.11.2020,60.050,Iasi,Copou ,Semi_detached,Furnished,2,Etaj 2,N/A,64.5 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,62.400,Iasi,Nicolina ,Detached,N/A,2,1,11,48 mp,2019
"December 06, 2020",Actualizat ieri,65.520,Iasi,Tatarasi ,Semi_detached,N/A,2,1,7,46.8 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,106.045,Iasi,Nicolina ,Detached,Unfurnished,3,2,11,107.34 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 11.10.2020,69.999,Iasi,Alexandru cel Bun ,Detached,Furnished,3,10,10,72 mp,1977
"December 06, 2020",Actualizat în 21.11.2020,53.537,Iasi,Tatarasi ,Detached,N/A,2,2,10,49 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,69.000,Iasi,Tatarasi ,Detached,Furnished,3,3,4,62 mp,1972
"December 06, 2020",Actualizat în 16.11.2020,49.800,Iasi,Copou ,Semi_detached,N/A,1,1,5,40 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 03.12.2020,58.185,Iasi,Tatarasi ,Detached,Furnished,2,Etaj 2,N/A,44 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,58.100,Iasi,Tatarasi ,Non_detached,Unfurnished,2,Parter,7,41.5 mp,2021 (in constructie)
"December 06, 2020",Actualizat ieri,60.000,Iasi,Pacurari ,Detached,Furnished,2,1,2,48 mp,2018
"December 06, 2020",Actualizat în 25.11.2020,69.000,Iasi,Central ,House,N/A,2,1,5,46 mp,2019
"December 06, 2020",Actualizat în 16.11.2020,88.000,Iasi,Centru Civic ,Semi_detached,Furnished,2,7,12,51 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.11.2020,57.500,Iasi,Centru Civic ,Detached,N/A,1,1,10,38 mp,2021 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,102.800,Iasi,Copou ,Detached,N/A,3,4,10,84 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,75.000,Iasi,Tatarasi ,House,N/A,2,1,6,52 mp,2019
"December 06, 2020",Actualizat în 25.11.2020,68.500,Iasi,Central ,Detached,N/A,2,3,4,54 mp,1987
"December 06, 2020",Actualizat în 29.10.2020,72.000,Iasi,Cug ,Detached,Furnished,3,2,4,71 mp,2015
"December 06, 2020",Actualizat în 30.11.2020,60.000,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,52 mp,1970
"December 06, 2020",Actualizat în 29.10.2020,88.000,Iasi,Pacurari ,Semi_detached,N/A,3,1,8,80 mp,1989
"December 06, 2020",Actualizat ieri,68.180,Iasi,Tatarasi ,Semi_detached,N/A,2,1,7,48.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 23.11.2020,58.000,Iasi,Bucium ,Detached,Furnished,2,1,5,53.35 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.11.2020,67.000,Iasi,Copou ,Detached,N/A,2,1,10,46.95 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 02.12.2020,66.900,Iasi,Cug ,Non_detached,N/A,2,4,6,53 mp,2019
"December 06, 2020",Actualizat ieri,150.150,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,4,5,70.76 mp,2020 (in constructie)
"December 06, 2020",Actualizat ieri,83.900,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,67 mp,2020 (finalizata)
"December 06, 2020",Actualizat ieri,41.500,Iasi,Alexandru cel Bun ,Non_detached,Furnished,2,4,4,42 mp,N/A
"December 06, 2020",Actualizat în 25.11.2020,62.000,Iasi,Nicolina ,Detached,N/A,2,2,4,56 mp,1986
"December 06, 2020",Actualizat în 02.11.2020,72.000,Iasi,Copou ,Detached,N/A,2,2,2,41.5 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 16.11.2020,70.000,Iasi,Tudor Vladimirescu ,Detached,Furnished,1,7,11,38 mp,2019
"December 06, 2020",Actualizat ieri,69.020,Iasi,Tatarasi ,Semi_detached,N/A,2,Parter,7,49.4 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 16.11.2020,56.500,Iasi,Nicolina ,Semi_detached,Unfurnished,2,1,3,52 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 21.11.2020,46.637,Iasi,Galata ,Detached,N/A,1,3,11,40 mp,2019
"December 06, 2020",Actualizat în 25.11.2020,49.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,1,4,56 mp,1980
"December 06, 2020",Actualizat în 29.10.2020,61.500,Iasi,Podu Ros ,Semi_detached,N/A,3,2,4,60 mp,1965
"December 06, 2020",Actualizat în 04.12.2020,75.000,Iasi,Tudor Vladimirescu ,Detached,N/A,2,1,5,52 mp,2019
"December 06, 2020",Actualizat ieri,75.000,Iasi,Pacurari ,Detached,Furnished,2,Parter,4,70 mp,1983
"December 06, 2020",Actualizat ieri,75.000,Iasi,Pacurari ,Detached,Furnished,3,4,8,66 mp,N/A
"December 06, 2020",Actualizat în 29.10.2020,75.000,Iasi,Pacurari ,Detached,N/A,3,4,4,60 mp,1982
"December 06, 2020",Actualizat în 29.10.2020,57.305,Iasi,Palat ,Semi_detached,N/A,1,1,9,35 mp,2020 (in constructie)
"December 06, 2020",Actualizat în 31.08.2020,65.900,Iasi,Podu Ros ,Semi_detached,Furnished,2,Etaj 2,N/A,56 mp,1977
"December 06, 2020",Actualizat în 29.10.2020,57.000,Iasi,Alexandru cel Bun ,Semi_detached,Furnished,3,2,4,54 mp,1976
"December 06, 2020",Actualizat în 21.11.2020,54.500,Iasi,Tatarasi ,Semi_detached,Furnished,3,1,4,64 mp,1966
"December 06, 2020",Actualizat în 12.10.2020,78.000,Iasi,Canta ,Detached,N/A,3,4,4,78 mp,1985
"December 06, 2020",Actualizat în 21.11.2020,78.000,Iasi,Pacurari ,Detached,N/A,2,3,10,69 mp,2019
"December 06, 2020",Actualizat în 03.12.2020,65.975,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,Parter,11,37.7 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 21.10.2020,265.000,Iasi,Copou ,Detached,Unfurnished,4,5,5,200 mp,2016
"December 06, 2020",Actualizat ieri,68.000,Iasi,Tatarasi ,House,N/A,2,6,6,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 27.10.2020,81.000,Iasi,Canta ,Detached,N/A,3,2,4,70 mp,1981
"December 06, 2020",Actualizat în 29.04.2020,75.000,Iasi,Pacurari ,Detached,N/A,3,3,4,65 mp,1983
"December 06, 2020",Actualizat în 27.11.2020,58.800,Iasi,Tatarasi ,Semi_detached,Furnished,2,Parter,4,50 mp,1968
"December 06, 2020",Actualizat ieri,56.000,Iasi,Zimbru ,Semi_detached,N/A,3,1,4,49 mp,N/A
"December 06, 2020",Actualizat în 19.11.2020,57.000,Iasi,Nicolina ,Detached,Furnished,2,4,4,52 mp,1986
"December 06, 2020",Actualizat ieri,53.867,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,11,48.97 mp,2022 (in constructie)
"December 06, 2020",Actualizat în 04.12.2020,26.000,Iasi,Baza 3 ,Semi_detached,Furnished,1,4,4,24 mp,1977
"December 06, 2020",Actualizat în 04.12.2020,46.000,Iasi,Mircea cel Batrân ,Detached,Furnished,2,1,4,43 mp,Între 1977 ºi 1990
"December 06, 2020",Actualizat în 03.12.2020,108.180,Iasi,Copou ,Semi_detached,N/A,3,2,11,90 mp,2020
"December 06, 2020",Actualizat în 09.11.2020,50.000,Iasi,Alexandru cel Bun ,Detached,Furnished,2,5,5,47 mp,1977
"December 06, 2020",Actualizat în 18.11.2020,58.000,Iasi,Dacia ,Detached,Furnished,2,Parter,N/A,55 mp,N/A
"December 06, 2020",Actualizat ieri,72.000,Iasi,Tatarasi ,House,N/A,2,6,6,48 mp,2020 (finalizata)
"December 06, 2020",Actualizat în 11.10.2020,73.000,Iasi,Alexandru cel Bun ,Detached,N/A,3,1,10,73 mp,1976
"December 06, 2020",Actualizat ieri,53.000,Iasi,Podu Ros ,Semi_detached,Furnished,2,4,4,52 mp,N/A
"December 06, 2020",Actualizat în 28.10.2020,64.900,Iasi,Nicolina ,Detached,Furnished,2,1,4,54 mp,1985
"December 06, 2020",Actualizat în 21.11.2020,167.000,Iasi,Arcu ,Detached,Furnished,3,Parter,3,76 mp,1989
