productId,size,locationId,productType,furnishType,floorNumber,numberOfFloors,yearOfConstruction,numberOfRooms
77c4c824-173d-4b3d-9eb9-ae4959d05f8a,120,32a28854-165e-448f-aaed-e95fa23eb9c4,HOUSE,NULL,NULL,NULL,2018,4
414027f3-730c-4ebe-ad7f-7964cd28849e,300,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2019,8
25b9c3fd-3d13-434b-bf94-7c6b4ddab50d,110,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2018,4
4618ee90-3b34-4bb4-9250-9b978b07fdf0,90,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2010,2
54c27e3f-1d74-4639-80c0-86764416f448,87,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
4ad6e862-e8f2-4240-bfbb-17f5c63fa5ff,74,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,NULL,NULL,NULL,2018,3
abdae700-d4a0-44f8-b680-0dfef7896d1f,180,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,2019,4
b580bb8d-58b9-4f38-8be8-1284ee1137a6,120,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2019,3
ea603c50-7cf5-4e2e-8c88-ac44015a712b,190,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2015,6
7ad90e63-31a2-48d4-86f7-67e2ce5ae44b,140,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,NULL,NULL,NULL,2020,4
88b40443-8684-4127-8a25-f7ae08855885,90,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,FURNISHED,NULL,NULL,2014,3
6830e69d-0b57-4f18-b91f-ab0c92d6fcc0,110,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,5
6e8e3b1c-3288-4105-a6aa-845434a44d0e,73,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,FURNISHED,NULL,NULL,2014,3
e4bdb8fb-5a0e-4e6c-895f-d81db9f23852,90,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
a47e804a-49a7-4328-ba85-382d76a90169,130,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2018,3
310bac5c-c7c4-463f-9eca-bc89cc5915fa,120,cc33fe64-3a31-481b-8f06-8cedca2d2617,HOUSE,UNFURNISHED,NULL,NULL,2020,4
c878ae51-b72a-4ba8-9051-8fc85073c632,112,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1950,3
03397ed7-d70e-48db-8b8f-072857eb63ba,62,0e5b33ab-d6d0-4f33-931f-38785fe3c392,HOUSE,NULL,NULL,NULL,1969,3
60549578-86d3-4ab0-a79b-eade593181f6,128,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2020,4
ac51a0b5-57c4-449e-a733-acb75ee75271,155,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2016,4
0767c7f2-2cdb-4cc4-857a-c19ab861c9d5,130,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,4
76b2b032-bc21-4e02-9c5c-c6958542dffb,98,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,UNFURNISHED,NULL,NULL,2021,4
c20541bc-1f29-4593-8572-37b08a7093c0,400,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2000,12
54e859e1-8ae1-451c-9f22-998bc37e86c9,200,a050dc4b-3783-40d4-9458-50644f3de831,HOUSE,FURNISHED,NULL,NULL,2008,4
7cd15717-1355-4e72-9bd3-0f465af28733,100,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2018,4
a5ecab3b-3c01-4162-869f-ddea2b23ecc8,76,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2019,3
759466a1-6df0-4db3-8415-12e9641f104f,78,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2020,3
6bd646f9-05dd-4484-bdd5-0543fa75e6b9,145,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,UNFURNISHED,NULL,NULL,2020,4
1a8a6547-17d8-42a2-af6f-b6d840448f35,147,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2019,4
8de985ea-9ffd-4988-9072-0b61fe418eb1,60,f41a1d74-857f-427d-9925-f7b34caa0f83,HOUSE,FURNISHED,NULL,NULL,2010,3
ca51d36d-431d-4f5e-be69-97a9658df295,95,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,3
f06c3860-2683-4f9f-87d7-7c63071a492b,77,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2017,3
afb22597-7115-43e8-af47-ff58a8ad9499,120,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,3
7d24b73f-812c-410a-9380-49423d8debf7,75,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,4
10cd0049-0e57-428c-ab7e-ccd23a6a3fd6,215,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2011,4
5ba99a92-dfca-405d-be11-5468f5716965,148,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2020,5
0383e895-5cf4-4e74-a861-538297c7bf5c,120,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2018,4
16d6c7cf-b29c-4553-b537-6b9cf0151436,350,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2008,7
423abc91-7619-4b45-9a2c-f9fbdc9bee37,80,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2016,3
244e7bdc-53c5-454f-b247-adaa55903cce,98,0e5b33ab-d6d0-4f33-931f-38785fe3c392,HOUSE,FURNISHED,NULL,NULL,2000,4
617c4750-c0c3-45d8-b52f-0b6921f92f2f,120,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2021,4
c46c051a-d123-4abd-8b42-8e83c0e89ed0,157,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2020,5
9fba7fb9-3270-4056-bb56-8a6557aaf99b,100,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
7d80f138-6309-49ac-ba99-cc89fd91ee7b,175,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2013,4
ad1aaebf-622a-41dc-82c5-13769d86bf30,253,a050dc4b-3783-40d4-9458-50644f3de831,HOUSE,FURNISHED,NULL,NULL,2000,7
1925aac2-b5b0-45ba-a8f0-bed6fdfbd751,110,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2017,4
78062e96-2daa-429f-9bd7-dc60f83e43fa,80,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,2020,4
ef5874ad-239e-401e-bacd-8676bec8de98,116,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2018,4
a644899e-5584-4812-aa7b-51b1801e3a8a,320,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2014,4
8f68811e-3eb2-4bf8-8ae1-e88d94edb3ce,95,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2011,3
32fa12f3-5438-49e9-9743-c13236f555a9,100,cc33fe64-3a31-481b-8f06-8cedca2d2617,HOUSE,FURNISHED,NULL,NULL,2013,4
cf5cc6c2-6662-4f55-ad21-fa73fa86eab9,77,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,3
2ed29caf-bd7a-43f8-b7b0-77d58a29ae18,100,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2019,3
ac1577f6-1c00-491c-92d3-b6ca18b970d1,250,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2008,5
6116d195-b8ef-4bc7-86dd-6606bfeb263b,95,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2019,3
c7657f0e-3415-4b2d-b41f-0efc22bad793,110,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2021,4
16ebbb04-ae1e-4035-abf6-45fb19f0dfca,118,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2021,4
eabf608d-21f3-437d-a5b0-b3a894eae09c,125,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,5
afef7690-c992-4dda-87df-b5f3ca65c944,102,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
09daffee-daae-45de-88e6-d00ac1e1915b,211,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2020,4
aec3c204-c0c9-414e-9c6b-9d2b87a34da2,85,443d390f-1703-4bfe-b687-c14d3af17c9c,HOUSE,FURNISHED,NULL,NULL,2019,3
8e0fd66a-aafd-43de-8027-3ea847ca1ac2,110,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2019,4
71afda7c-03ab-423a-9dcc-c3e3f5154626,170,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,FURNISHED,NULL,NULL,2016,4
3c2dd454-fa37-4ce0-8c5e-8290bd5448cb,127,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2017,5
16c1d73b-bf73-4d0c-bf9c-40d6cc7952b3,120,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2010,3
89f9d349-2105-402f-a29c-eae606306c99,105,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2020,4
d8761ce8-9a6a-4581-9f3e-2f456fffcda2,78,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2019,3
071e2732-63a1-46cf-aa58-925189586580,83,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,UNFURNISHED,NULL,NULL,2020,5
fbd13740-aff6-419d-bcde-aeac1bff6734,82,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2017,3
c1b46249-4241-4364-8106-94602892a284,120,32a28854-165e-448f-aaed-e95fa23eb9c4,HOUSE,FURNISHED,NULL,NULL,2000,4
cf1d7c07-cb3e-4c82-8058-555eb3181094,150,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1974,4
e8058927-37ba-4b35-a8ad-6db9ccbd11fa,220,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2014,6
3d5f1daa-0b75-49cc-8e83-85c54d5fb1b5,100,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,2015,3
c3210cae-5943-4fd2-baa8-6e711afbd28b,130,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2018,4
9a612ff4-1736-4ae7-9e46-7f1b080c0a70,170,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2015,5
7ef0a8d9-4f8b-47ea-a03b-5437b3a2b867,110,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,UNFURNISHED,NULL,NULL,2021,4
c37996a2-15ed-40ba-b1d5-3c520a9cd63a,100,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2020,4
75ab53e4-087c-4a21-8c63-126f3ecc9517,73,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,3
16fcbddf-b1ab-4add-b5ab-e25c6d059d83,105,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2018,4
0f51be65-6cf4-4eb3-a884-1514ac7850a7,117,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2020,5
036abb98-9f18-4d42-b8a2-9e31f89f388c,156,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,5
4cfb4ace-29e5-42d6-8e79-9f9cd27d6f18,115,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2006,5
10b560a0-0e4e-439c-bf63-a76b9afcab22,115,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2019,4
150c7bdc-82fb-4f2e-8066-7db38ee8dfea,115,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,UNFURNISHED,NULL,NULL,2020,4
3cc4ff80-b46b-4048-ba06-308083b452dd,106,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2018,4
e05173ce-01de-4887-963f-05ab472d6108,114,1e0aab60-b7ef-429d-b553-461311ee40a1,HOUSE,UNFURNISHED,NULL,NULL,2020,4
3269a26b-687e-4457-ab2b-47b92e9bab73,270,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1970,8
6e3b58f2-5755-4cd8-9c91-d4ba415f99ef,163,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,5
d288b81d-2829-4c39-ac67-01f044355e10,110,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2019,3
9ee79b3a-0ed4-4a37-8daf-8efd0399a870,157,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,FURNISHED,NULL,NULL,2017,4
4b5b1ae9-d83b-4eae-90d7-b1b8b012090a,80,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2020,3
6c7fe009-7d36-4817-8ae8-6edb701cea17,88,32a28854-165e-448f-aaed-e95fa23eb9c4,HOUSE,NULL,NULL,NULL,2020,3
05a6a361-c6c7-4441-8a5e-272bd9b0a4a2,95,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2017,4
e7194a43-2643-44a7-94d2-40568dcabc92,343,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1995,5
aa94f61c-9a4a-4fd0-8b58-16234e5f9cdf,130,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,5
9f53d231-4be9-4ecd-9865-8f98a0ab79d5,120,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2010,4
2ff1d5c1-456d-4cca-8b5f-d417029e2a99,400,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2009,5
c68be9e8-70a0-4912-9788-c74b8d7eee37,400,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2010,9
6824967a-0044-42fc-b281-dd106b7bd58f,230,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,FURNISHED,NULL,NULL,1940,5
ab6e25bb-e5e0-4b9f-b355-84eaadf10a57,230,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2011,4
5a27b4de-a6a3-471f-a746-cd075b10a15a,154,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,5
18a7dc8a-24fe-42dc-8747-c7095e875355,93,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
f8b8d002-9dd5-42c9-a888-767012c113b1,130,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2020,4
55517695-fecf-42ff-995e-3f381b0a2f81,127,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
382d6869-8f4e-48f5-8adb-15ad937b9215,103,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
26a58487-0940-47fc-bc48-964efe97ee31,298,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2006,5
e7f22426-8b6e-4b38-a3f0-c70171b6560a,75,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2019,3
9e925186-03e5-4183-b8a3-33566cd9cb2d,91.85,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
0ba6e3da-f771-455c-8ace-2ff1a8def15e,99.1,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2020,4
6d0e6dc6-3520-4352-8a12-105e2d137a38,102,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2018,4
f6b838e1-880d-49bc-9904-bcaff088c959,98,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2020,4
5e6ad497-d263-49a6-99d6-96a0618cd802,142,32e6589f-d938-43f6-b082-33f558337581,HOUSE,NULL,NULL,NULL,2019,4
23023345-e5d9-4394-b3ef-eb53d0411be1,350,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2008,6
7724781b-026d-48ca-a270-a08eb3c72056,160,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,FURNISHED,NULL,NULL,2016,4
0426c1ed-d64b-4aae-90cf-42f4debe2f7d,146,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,UNFURNISHED,NULL,NULL,2020,4
3e65a98e-880d-4e69-9bb5-479fb79822d4,100,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2017,3
e37de869-6d0e-4990-aa8a-cd119731702d,220,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,2020,5
d894f7af-db54-4e66-9670-2fdf2a3c3a72,175,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,5
75ec00af-659a-4e7c-970a-95066e5bcdb3,147,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2010,4
d8eecccb-8d72-4521-abe1-137e764df7c1,320,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,UNFURNISHED,NULL,NULL,2020,5
291005cc-ba7b-42bd-b206-04c35db492d1,145,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
1d4322d2-641d-4e55-aff5-22ef42eeee37,310,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2008,6
c4a4419d-27ef-4685-a7eb-02aa034a969f,220,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,UNFURNISHED,NULL,NULL,2020,6
4ba38718-d06c-414a-adfc-639b43a89835,150,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,1940,4
c72a14bb-b898-4413-862c-f61e4648842b,240,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2017,5
5720ebde-2248-4e34-8a0e-ef350e754215,185,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,FURNISHED,NULL,NULL,2017,6
d61e18c3-6e77-4d89-99f9-57b068e90d11,416,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,NULL,NULL,NULL,2020,11
d5b5e6ee-035c-4eb3-b977-0002ee8d5475,91,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,NULL,3
0407179b-2dd0-4c68-8188-310b93f30f36,146,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
74914cdb-90ce-4800-9336-cc1fbc22cf4b,170,b1af0bb2-7e73-424c-b317-12b2ef0923a2,HOUSE,NULL,NULL,NULL,2020,5
7a8cc97e-07d7-4376-8087-b61ba40cd204,140,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,UNFURNISHED,NULL,NULL,2020,5
553faae7-452a-4013-83be-63aba24346df,104,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2018,4
75fa28b1-e18c-4000-8d03-36ed17560978,115,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,FURNISHED,NULL,NULL,2020,4
182aae83-9b10-4542-9157-4bfc36c0f371,119,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2018,3
2c956c71-a28f-4627-969f-b40965f22e00,104,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2010,3
bdc1d015-0a37-48bb-abc9-c3fa5aaa164b,136,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,FURNISHED,NULL,NULL,2019,5
573e17ce-c01b-4fcf-b75e-f4243788214d,90,20651400-564a-463b-a4f5-51127066c03f,HOUSE,UNFURNISHED,NULL,NULL,2019,4
dd76ae15-5b2e-4889-b209-c207dc441622,123,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
ac0aa592-ca11-478d-8db3-2563b3c15f2a,137,bd3941ec-ecc6-41da-9de1-d5f6ad9b3079,HOUSE,UNFURNISHED,NULL,NULL,1930,4
eca58ba9-02f9-4d01-ac67-91506894483f,73,dbff0936-5510-4515-a529-d95c3db032f8,HOUSE,NULL,NULL,NULL,2019,3
769b0103-509b-4cba-ac1b-006be74f2418,110,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2020,4
580e3f33-8610-454e-b590-1f1ab8f26618,89,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,3
eae2068c-1389-4204-8b9f-83b0f67f4c7c,190,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,FURNISHED,NULL,NULL,2012,4
381cb2c5-c773-4b78-9c2b-2915afabf1f4,71,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,UNFURNISHED,NULL,NULL,2020,3
c0c5fb1e-04a3-44c0-a887-207bbe22b8b6,85,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2019,3
c344ed28-30c3-4d36-a80a-6da0681b0546,91,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2019,3
3817daef-a0d8-4b2d-a170-a4bfc8a9699c,143,32e6589f-d938-43f6-b082-33f558337581,HOUSE,FURNISHED,NULL,NULL,2020,3
b6c6ad3f-73bb-4c3d-b7e8-eeff382b7f22,101,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
bdcbfbcb-5d84-4d9c-8b53-8ba85317944c,113,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,UNFURNISHED,NULL,NULL,2021,4
f0ae384d-0609-4451-af03-082cdbc3bdea,133,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2020,5
2e4ce72b-eec9-488d-a655-fd11e959fb1d,147,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,4
db260b59-5fee-40f3-b246-76d77a8db8b0,220,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2020,3
636a66d1-ad6c-4874-9ed6-78d26c44c457,200,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2019,5
ae51d3dd-bfa0-44f6-8525-3382e586ad9e,82,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,NULL,NULL,NULL,2020,4
007590c8-dbef-43f6-9bac-63263a2607c8,400,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2007,6
1a515afe-aadf-48ae-9695-569231a583b9,99,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2020,4
4fe57ec6-2798-4ea7-9772-c1aa455b3d41,128,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2020,4
425aaa1d-bffb-436d-a5dc-b1609a9bdc8d,192,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2009,5
1cfca9b6-1ae0-48ea-84e2-955778f1c6fc,98,440057f5-7a67-4900-95f8-b8f60ed3fe93,HOUSE,UNFURNISHED,NULL,NULL,2021,3
b541b503-04d0-463b-b0df-73ca5d29274c,117,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,NULL,NULL,NULL,2020,4
86a07865-e023-481a-a30e-23441cb5c0c1,147,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,NULL,NULL,NULL,2020,4
93fa6f63-5e4e-439a-9f67-9a8d0d406ea4,90,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,UNFURNISHED,NULL,NULL,2020,4
8cdbc8ca-b790-496e-9665-0eef590b1483,78,933e1840-0fd0-4fc7-83c4-6af598cada87,HOUSE,UNFURNISHED,NULL,NULL,2017,3
49e67ac7-c67d-4583-9456-48eaf1a3ffc4,102,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,NULL,NULL,NULL,2019,4
96115418-702a-413d-b2cd-409a69f59b9f,70,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,NULL,NULL,NULL,2016,3
b7d0a0a6-d475-4e2b-afc9-be059391288d,107,2376421b-0d80-458b-a666-fc83c56c9066,HOUSE,UNFURNISHED,NULL,NULL,2020,3
290b0f9d-3d17-47ea-bee9-06254da74ec2,220,04fcf964-9c4f-469c-9ce9-dee457fa9434,HOUSE,FURNISHED,NULL,NULL,2007,5
71670476-a536-46dc-9e94-7abfd160e50a,96,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,UNFURNISHED,NULL,NULL,2020,3
181c7131-61f4-415a-9df1-5256c677a31a,72,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,NULL,NULL,NULL,2020,3
eea3d46b-45e9-4824-b9df-c00141cdce6c,120,6700a669-98fa-41cb-8ff3-685b68e199ee,HOUSE,FURNISHED,NULL,NULL,2010,4
2929d0d9-cd2a-44fb-a06d-dcfb919a715d,290,3875bcd7-3eb6-4dae-9483-122bc88bef1b,HOUSE,FURNISHED,NULL,NULL,2007,4
669e1d24-95b2-4955-95b8-20efadb2be15,128,56bad621-fc55-40bb-89f9-f3bc1dd14abe,HOUSE,NULL,NULL,NULL,1958,5
8af0bc29-b9a8-4d02-9766-f41d96f67141,77,de8a872c-cff6-4767-b62a-ea1518b2487f,HOUSE,FURNISHED,NULL,NULL,2014,2
